"time (m)",V,Ah
119.525,39.42,2.4406029347826053
119.828,39.42,2.4467852639751517
119.995,39.43,2.450193550724634
120.3,39.42,2.4564166873705964
120.601,39.43,2.4625597670807413
120.815,39.43,2.466927272256725
121.118,39.42,2.4731096014492713
121.419,39.42,2.479251123188402
121.725,39.42,2.4854946635610724
122.032,39.42,2.491758607660451
122.295,39.41,2.497123426501031
122.6,39.42,2.5033465631469936
122.902,39.42,2.5095084886128323
122.969,39.41,2.5108751915113827
123.02,39.43,2.51191604554865
123.323,39.42,2.5180983747411965
123.627,39.42,2.524301107660451
123.912,39.41,2.530114694616973
124.06,39.41,2.5331336801242195
124.363,39.42,2.539316009316766
124.425,39.41,2.5405807194616936
124.735,39.42,2.5469058747411966
124.969,39.41,2.5516791356107618
125.271,39.42,2.5578410610766005
125.536,39.41,2.5632466770186295
125.841,39.41,2.569468234989644
126.146,39.42,2.5756913716356067
126.349,39.41,2.579832277432708
126.558,39.41,2.584095574534157
126.86,39.42,2.5902574999999954
126.928,39.41,2.591644601449271
127.237,39.42,2.597949353002066
127.544,39.42,2.604213297101445
127.669,39.41,2.606763115942025
127.973,39.42,2.6129658488612795
127.993,39.41,2.6133738198757723
128.296,39.42,2.619556149068319
128.605,39.42,2.625860900621114
128.645,39.41,2.6266768426500997
128.938,39.41,2.632653618012418
129.237,39.42,2.6387543322981326
129.542,39.42,2.6449774689440955
129.846,39.42,2.65118020186335
130.151,39.42,2.657403338509313
130.211,39.43,2.6586278726708037
130.515,39.42,2.664830605590058
130.814,39.42,2.6709313198757725
131.01,39.41,2.6749294358178015
131.315,39.42,2.6811525724637644
131.62,39.42,2.6873757091097272
131.698,39.41,2.688966796066249
131.864,39.41,2.692352955486539
132.013,39.41,2.69539233954451
132.189,39.41,2.698982484472046
132.488,39.42,2.7050831987577606
132.793,39.42,2.7113063354037235
132.979,39.41,2.715100465838506
133.283,39.42,2.7213031987577603
133.293,39.41,2.721507184265007
133.593,39.42,2.727628302277429
133.633,39.41,2.7284442443064147
133.896,39.41,2.733809063146994
134.154,39.41,2.7390718892339505
134.458,39.42,2.745274622153205
134.761,39.42,2.7514569513457516
135.065,39.42,2.7576596842650063
135.191,39.41,2.7602299016563108
135.494,39.42,2.7664122308488572
135.561,39.41,2.767778933747408
135.69,39.41,2.7704103467908863
135.864,39.41,2.7739596946169733
136.04,39.41,2.7775498395445095
136.17,39.41,2.780201651138712
136.308,39.41,2.783016651138712
136.616,39.42,2.7893009989647997
136.756,39.42,2.7921575207039298
137.058,39.41,2.79831788302277
137.361,39.41,2.804498643892335
137.539,39.42,2.8081305072463723
137.84,39.41,2.8142704710144884
137.957,39.42,2.816657707039333
138.18,39.42,2.821207738095234
138.431,39.42,2.826329073498961
138.725,39.42,2.8323277691511346
139.027,39.41,2.838488131469975
139.133,39.42,2.840650926501031
139.438,39.42,2.8468740631469935
139.746,39.42,2.853158410973081
139.863,39.42,2.8555456469979257
140.168,39.42,2.8617687836438885
140.475,39.41,2.868031138716352
140.662,39.42,2.871846635610762
140.964,39.41,2.878006997929602
141.159,39.42,2.8819857246376763
141.324,39.42,2.885352339544509
141.556,39.42,2.8900860041407825
141.86,39.41,2.8962871635610723
142.104,39.42,2.9012656728778423
142.34,39.42,2.9060809523809477
142.642,39.41,2.912241314699788
142.946,39.41,2.9184424741200776
143.254,39.41,2.924725227743266
143.42,39.42,2.9281122463768066
143.588,39.42,2.931540072463763
143.718,39.42,2.9341925569358125
143.932,39.42,2.9385589544513406
144.234,39.41,2.9447193167701817
144.421,39.42,2.9485348136645912
144.726,39.41,2.954756371635606
145.027,39.41,2.9608963354037217
145.186,39.42,2.964140527950306
145.489,39.41,2.9703212888198713
145.79,39.41,2.976461252587987
146.094,39.41,2.9826624120082768
146.132,39.42,2.9834377536231838
146.441,39.41,2.9897409057970967
146.644,39.42,2.993882862318836
146.949,39.41,3.000104420289851
147.046,39.42,3.002083581780534
147.35,39.41,3.0082847412008236
147.663,39.41,3.0146694875776356
147.966,39.41,3.020850248447201
148.27,39.41,3.0270514078674906
148.574,39.41,3.0332525672877804
148.877,39.41,3.0394333281573456
149.182,39.41,3.0456548861283594
149.458,39.42,3.051286314699788
149.753,39.42,3.05730541407867
150.054,39.41,3.063445377846786
150.356,39.41,3.0696057401656263
150.659,39.41,3.0757865010351915
150.959,39.41,3.081906066252583
151.261,39.41,3.088066428571423
151.563,39.41,3.0942267908902634
151.864,39.41,3.1003667546583795
152.169,39.41,3.1065883126293943
152.476,39.41,3.1128506677018577
152.782,39.41,3.119092624223597
153.089,39.41,3.1253549792960604
153.391,39.41,3.1315153416149006
153.696,39.41,3.1377368995859154
153.998,39.41,3.1438972619047556
154.303,39.41,3.1501188198757704
154.606,39.41,3.1562995807453356
154.911,39.41,3.1625211387163503
155.213,39.41,3.1686815010351905
155.513,39.41,3.174801066252582
155.82,39.41,3.1810634213250455
156.124,39.41,3.1872645807453353
156.434,39.41,3.193588131469973
156.744,39.41,3.1999116821946103
157.049,39.41,3.206133240165625
157.355,39.41,3.212375196687364
157.656,39.41,3.21851516045548
157.961,39.41,3.224736718426495
158.26,39.41,3.230835885093161
158.563,39.41,3.237016645962726
158.866,39.41,3.2431974068322917
159.174,39.41,3.24948016045548
159.478,39.41,3.25568131987577
159.786,39.41,3.2619640734989583
160.091,39.41,3.268185631469973
160.398,39.41,3.2744479865424365
160.426,39.4,3.27501900103519
160.729,39.41,3.2811997619047557
160.975,39.4,3.2862165320910908
161.279,39.41,3.2924176915113805
161.447,39.4,3.295843778467902
161.635,39.4,3.299677732919248
161.896,39.4,3.305000403726701
162.024,39.4,3.307610755693575
162.179,39.4,3.3107717287784615
162.482,39.41,3.3169524896480267
162.785,39.41,3.323133250517592
163.09,39.41,3.3293548084886067
163.361,39.4,3.3348814130434716
163.633,39.4,3.340428410973079
163.932,39.41,3.346527577639745
163.951,39.4,3.346915051759828
164.149,39.4,3.350952939958586
164.456,39.41,3.3572152950310494
164.759,39.41,3.3633960559006146
165.069,39.41,3.369719606625252
165.157,39.4,3.371514223602478
165.46,39.41,3.3776949844720434
165.558,39.4,3.379693535196681
165.844,39.4,3.3855260403726644
166.04,39.4,3.3895231418219396
166.22,39.4,3.393193949275356
166.465,39.4,3.39819032608695
166.738,39.4,3.4037577173912976
167.042,39.41,3.4099588768115874
167.112,39.4,3.4113864130434712
167.418,39.41,3.4176283695652105
167.497,39.4,3.4192394461697657
167.801,39.41,3.425440605590055
167.909,39.4,3.4276430900621047
168.211,39.41,3.4338034523809458
168.38,39.4,3.4372499327122084
168.679,39.41,3.4433490993788753
168.718,39.4,3.444144440993782
169.025,39.41,3.4504067960662463
169.184,39.4,3.453649342650097
169.454,39.4,3.4591555538302217
169.621,39.4,3.4625612474120024
169.928,39.4,3.468822013457551
170.024,39.41,3.470780274327116
170.248,39.41,3.475349549689435
170.549,39.41,3.481489513457551
170.734,39.41,3.485263245341609
171.039,39.4,3.491483224637675
171.107,39.41,3.4928703260869503
171.411,39.4,3.4990699120082756
171.529,39.41,3.5014769409937827
171.792,39.41,3.5068417598343626
172.094,39.4,3.5130005590062052
172.104,39.41,3.513204544513452
172.363,39.41,3.518487769151133
172.588,39.41,3.5230774430641763
172.793,39.41,3.527259145962727
173.101,39.41,3.5335418995859156
173.409,39.4,3.5398230590062054
173.713,39.4,3.5460226449275307
173.751,39.41,3.5467977898550673
174.053,39.4,3.55295658902691
174.191,39.41,3.55577158902691
174.498,39.4,3.5620323550724584
174.735,39.41,3.566866811594198
174.91,39.41,3.5704365579710093
175.216,39.4,3.576676930641817
175.257,39.41,3.577513271221527
175.524,39.41,3.5829596842650053
175.827,39.4,3.5891388768115893
176.132,39.4,3.5953588561076555
176.192,39.41,3.5965827691511336
176.301,39.41,3.598806211180119
176.607,39.4,3.6050465838509265
176.908,39.4,3.6111849896480277
177.217,39.4,3.6174865424430593
177.343,39.41,3.6200567598343634
177.65,39.4,3.6263175258799123
177.957,39.4,3.632578291925461
178.262,39.4,3.638798271221527
178.458,39.41,3.642796387163556
178.714,39.41,3.648018416149063
178.931,39.41,3.6524449016563096
179.208,39.41,3.658095300207034
179.513,39.4,3.6643152795031004
179.818,39.4,3.6705352587991666
179.867,39.39,3.6715342805382964
180.173,39.4,3.677774653209104
180.476,39.4,3.683953845755688
180.685,39.39,3.6882149792960606
180.973,39.39,3.6940867805382966
181.233,39.39,3.699387712215315
181.537,39.4,3.7055872981366402
181.84,39.4,3.711766490683224
182.096,39.41,3.7169885196687313
182.193,39.39,3.7189661749482346
182.5,39.4,3.725226940993783
182.792,39.39,3.73118029503105
182.973,39.39,3.7348705590062057
183.15,39.39,3.7384792701863296
183.459,39.4,3.744780822981361
183.762,39.4,3.750960015527945
183.929,39.39,3.7543648447204916
184.229,39.4,3.760482857142852
184.531,39.4,3.7666416563146945
184.717,39.39,3.7704338612836388
185.02,39.4,3.7766130538302227
185.139,39.39,3.7790392494823966
185.443,39.4,3.785238835403722
185.571,39.39,3.7878485248447156
185.878,39.4,3.794109290890264
186.181,39.4,3.8002884834368484
186.27,39.39,3.8021030331262895
186.576,39.39,3.808341821946165
186.782,39.39,3.812541790890265
187.089,39.39,3.818800967908898
187.396,39.39,3.825060144927531
187.7,39.39,3.8312581573498914
187.855,39.4,3.8344191304347777
188.039,39.4,3.8381715113871584
